POSICIÓN,AREA,Á.LIQ.,GRUPO DE PERSONAL,CODIGO POSTAL,MOTIVO DE LA RENUNCIA,BANDA,BAJA,REGLAPHT,ALTA,AÑOS,MESES,ANTIGÜEDAD,SEXO,LUGAR DE NACIMIENTO,NACIONALIDAD,EDAD,¿CUANTO TIEMPO TIENE VIVIENDO EN CD. JUAREZ?,ESTADO CIVIL,HIJOS,Distancia,TIEMPO VIVIENDO EN CD JUAREZ - CATEGORIA,TIENE HIJOS,TIPO DE RENUNCIA,Latitud,Longitud
POS1323,VS5,S5,Direct,32575,PROB PERSONALES Y FAM ,DO,2023-07-11,JT012324,2023-02-23,0,4.6,138,M,CHIHUAHUA,Mexican,19,8-9 Years,U-Libr,0,6025.403146377439,7-9 Años,Sí,VOLUNTARIA,31.61535,-106.3810634
POS2003,TEF,S5,Direct,32599,ESTUDIOS,DNO,2023-07-11,ADMINIST,2023-04-20,0,2.733333333333334,82,M,CHIHUAHUA,Mexican,23,,Soltero,0,13593.46846802786,Menos de 1 Año,No,VOLUNTARIA,31.55363333,-106.4151273
POS2939,VS1,S5,Direct,32575,RAZONES MÉDICAS,DO,2023-07-11,JF010600,2023-06-15,0,0.8666666666666667,26,F,CHIHUAHUA,Mexican,26,26 years,Soltero,1,6025.403146377439,10+ Años,No,VOLUNTARIA,31.61535,-106.3810634
POS538,VS9-ABS,S5,Direct,32600,ESTUDIOS,DO,2023-07-11,JT031800,2023-06-15,0,0.8666666666666667,26,M,CHIHUAHUA,Mexican,19,10+ Years,Soltero,0,18460.21130274533,10+ Años,Sí,VOLUNTARIA,31.5523,-106.49715
POS1921,MFS,S5,Direct,32594,PROB PERSONALES Y FAM ,DO,2023-07-11,JF010600,2014-10-22,9,106.13333333333333,3184,M,MICHOACAN,Mexican,30,10+ Years,Casad,1,4457.987355144733,10+ Años,No,VOLUNTARIA,31.6436,-106.3934333
POS1376,VS7,S5,Direct,32594,CAMBIO DE DOMICILIO,DNO,2023-07-11,JF010600,2016-09-07,7,83.26666666666668,2498,M,MICHOACAN,Mexican,30,10+ Years,Soltero,0,4457.987355144733,10+ Años,Sí,VOLUNTARIA,31.6436,-106.3934333
POS1380,MFS,S5,Direct,32590,OTRO EMPLEO,DO,2023-07-18,JT031800,2022-09-22,1,9.96666666666667,299,M,CHIHUAHUA,Mexican,29,10+ Years,Soltero,0,7616.7347145514395,10+ Años,No,VOLUNTARIA,31.60245833,-106.3884333
POS1921,MFS,S5,Direct,32599,PROB PERSONALES Y FAM ,DO,2023-07-18,JF010600,2022-09-22,1,9.96666666666667,299,F,CHIHUAHUA,Mexican,38,10+ Years,U-Libr,3,13593.46846802786,10+ Años,No,VOLUNTARIA,31.55363333,-106.4151273
POS538,VS9-ABS,S5,Direct,32575,PROB PERSONALES Y FAM ,DO,2023-07-18,JF060600,2022-11-17,1,8.1,243,M,VERACRUZ,Mexican,24,4-5 Years,Soltero,1,6025.403146377439,4-6 Años,Sí,VOLUNTARIA,31.61535,-106.3810634
POS1921,MFS,S5,Direct,32551,PROB PERSONALES Y FAM ,DO,2023-07-18,JT012324,2023-01-05,0,6.466666666666668,194,F,VERACRUZ,Mexican,25,10+ Years,Casad,2,,10+ Años,Sí,VOLUNTARIA,,
POS347,LOG,S5,Direct,32594,INSATISFACCIÓN PERSONAL,DNO,2023-07-18,JF010600,2023-05-11,0,2.2666666666666666,68,M,CHIHUAHUA,Mexican,43,10+ Years,Casad,2,4457.987355144733,10+ Años,Sí,VOLUNTARIA,31.6436,-106.3934333
POS2939,VS9-ABS,S5,Direct,32575,INSATISFACCIÓN PERSONAL,DO,2023-07-18,JS011500,2023-06-22,0,0.8666666666666667,26,M,VERACRUZ,Mexican,24,10+ Years,Soltero,0,6025.403146377439,10+ Años,Sí,VOLUNTARIA,31.61535,-106.3810634
POS1323,VS1,S5,Direct,32600,TRA AUSENTISMOS CONTINUOS,DO,2023-07-18,JF010600,2018-01-11,5,67.13333333333333,2014,M,CHIHUAHUA,Mexican,24,10 years,Soltero,0,18460.21130274533,10+ Años,No,DESPIDO,31.5523,-106.49715
POS538,VS1,S5,Direct,32695,PROB PERSONALES Y FAM ,DO,2023-07-18,JF060600,2007-07-30,16,194.4,5832,F,OAXACA,Mexican,45,10+ Years,U-Libr,2,14766.084763351962,10+ Años,No,VOLUNTARIA,31.568878,-106.461794
POS2003,VS7,S5,Direct,32575,CAMBIO DE DOMICILIO,DO,2023-07-18,JS011500,2016-03-16,7,89.33333333333331,2680,M,VERACRUZ,Mexican,45,,Soltero,0,6025.403146377439,Menos de 1 Año,Sí,VOLUNTARIA,31.61535,-106.3810634
POS2939,VS9-ABS,S5,Direct,32586,NO REGRESO   NO DIO RAZÓN,DO,2023-07-19,JT012324,2023-06-22,0,0.9,27,F,CHIHUAHUA,Mexican,27,10+ Years,Casad,2,31108.730589600687,10+ Años,No,VOLUNTARIA,31.4496,-106.5642
POS2939,VS9-ABS,S5,Direct,32586,NO REGRESO   NO DIO RAZÓN,DO,2023-07-19,JT012324,2023-06-22,0,0.9,27,F,CHIHUAHUA,Mexican,24,10+ Years,U-Libr,2,31108.730589600687,10+ Años,Sí,VOLUNTARIA,31.4496,-106.5642
POS347,LOG,S5,Direct,32575,NO REGRESO   NO DIO RAZÓN,DNO,2023-07-19,JF010600,2014-10-27,9,106.23333333333332,3187,M,COAHUILA,Mexican,37,10+ Years,Casad,3,6025.403146377439,10+ Años,Sí,VOLUNTARIA,31.61535,-106.3810634
POS1323,VS9-ABS,S5,Direct,32599,TRANSFERENCIA ENTRE PLANTA,DO,2023-07-21,JF010600,2022-09-01,1,10.76666666666667,323,F,CHIHUAHUA,Mexican,23,,Soltero,0,13593.46846802786,Menos de 1 Año,Sí,VOLUNTARIA,31.55363333,-106.4151273
POS1323,VS9-ABS,S5,Direct,32599,TRANSFERENCIA ENTRE PLANTA,DO,2023-07-21,JF010600,2013-07-03,10,122.33333333333331,3670,F,VERACRUZ,Mexican,38,,Casad,2,13593.46846802786,Menos de 1 Año,No,VOLUNTARIA,31.55363333,-106.4151273
POS1323,VS1,S5,Direct,32599,NO REGRESO   NO DIO RAZÓN,DO,2023-07-24,JF010600,2018-08-23,5,59.86666666666665,1796,F,CHIHUAHUA,Mexican,27,,Soltero,0,13593.46846802786,Menos de 1 Año,Sí,VOLUNTARIA,31.55363333,-106.4151273
POS1921,MFS,S5,Direct,32590,NO REGRESO   NO DIO RAZÓN,DO,2023-07-24,JS011500,2023-03-09,0,4.566666666666666,137,M,OAXACA,Mexican,30,,Casad,2,7616.7347145514395,Menos de 1 Año,No,VOLUNTARIA,31.60245833,-106.3884333
POS1380,MFS,S5,Direct,32575,NO REGRESO   NO DIO RAZÓN,DO,2023-07-24,JT031800,2023-06-29,0,0.8333333333333335,25,F,CHIHUAHUA,Mexican,18,,U-Libr,0,6025.403146377439,Menos de 1 Año,Sí,VOLUNTARIA,31.61535,-106.3810634
POS1323,VS7,S5,Direct,32575,PROB PERSONALES Y FAM ,DO,2023-07-25,JT012324,2023-03-30,0,3.9,117,F,DURANGO,Mexican,36,10+ Years,U-Libr,3,6025.403146377439,10+ Años,No,VOLUNTARIA,31.61535,-106.3810634
POS1323,VS9-ABS,S5,Direct,27000,TRANSFERENCIA ENTRE PLANTA,DO,2023-07-28,JS011500,2022-10-03,1,9.933333333333334,298,F,TAMAULIPAS,Mexican,43,,Sep,2,737350.801614168,Menos de 1 Año,Sí,VOLUNTARIA,25.549,-103.3806
POS1230,VS4,S5,Direct,32190,TRA JUBILACIÓN,DNO,2023-07-28,JS011500,2005-07-18,18,219.46666666666664,6584,M,CHIHUAHUA,Mexican,55,,Casad,4,16599.599460046335,Menos de 1 Año,Sí,DESPIDO,31.61582,-106.51864
POS1230,VS9-ABS,S5,Direct,32600,TRANSFERENCIA ENTRE PLANTA,DNO,2023-07-28,ADMINIST,2017-07-27,6,73.06666666666666,2192,M,CHIHUAHUA,Mexican,24,,Soltero,0,18460.21130274533,Menos de 1 Año,Sí,VOLUNTARIA,31.5523,-106.49715
POS2553,LOG,S6,Exempt,32472,OTRO EMPLEO,E4,2023-07-28,ADMINIST,2016-02-16,7,90.63333333333333,2719,M,CHIHUAHUA,Mexican,48,,Soltero,0,5701.427952235059,Menos de 1 Año,No,VOLUNTARIA,31.67891579,-106.4105737
POS1010,TEF,S6,Managers,32540,TRANSFERENCIA ENTRE PLANTA,SL1,2023-07-29,ADMINIST,2001-04-23,22,271.0666666666667,8132,M,CHIHUAHUA,Mexican,51,,Casad,2,2694.2229076486906,Menos de 1 Año,No,VOLUNTARIA,31.6829,-106.371
POS2094,TEF,S5,Indirect,32696,TRANSFERENCIA ENTRE PLANTA,DNO,2023-07-29,ADMINIST,2016-06-08,7,86.9,2607,M,VERACRUZ,Mexican,46,,Casad,0,13940.636066402494,Menos de 1 Año,Sí,VOLUNTARIA,31.58021875,-106.46245
POS538,VS9-ABS,S5,Direct,32590,NO REGRESO   NO DIO RAZÓN,DO,2023-07-31,JT031800,2023-07-06,0,0.8333333333333335,25,M,VERACRUZ,Mexican,48,,Soltero,4,7616.7347145514395,Menos de 1 Año,No,VOLUNTARIA,31.60245833,-106.3884333
POS1373,QMM,S5,Direct,32720,OTRO EMPLEO,DNO,2023-08-01,JF010600,2019-02-28,4,53.833333333333336,1615,F,CHIHUAHUA,Mexican,27,10+ Years,Soltero,0,22597.263960481483,10+ Años,Sí,VOLUNTARIA,31.4892,-106.2308
POS1921,MFS,S5,Direct,32575,INSATISFACCIÓN PERSONAL,DO,2023-08-01,JS011500,2020-01-16,3,43.1,1293,F,CHIHUAHUA,Mexican,23,,Soltero,0,6025.403146377439,Menos de 1 Año,No,VOLUNTARIA,31.61535,-106.3810634
POS538,VS1-HOUS,S5,Direct,32575,RAZONES MÉDICAS,DO,2023-08-01,JF060600,2022-09-08,1,10.9,327,F,CHIHUAHUA,Mexican,34,10+ Years,Soltero,3,6025.403146377439,10+ Años,No,VOLUNTARIA,31.61535,-106.3810634
POS1380,MFS,S5,Direct,32695,ESTUDIOS,DO,2023-08-01,JT031800,2022-09-08,1,10.9,327,F,CHIHUAHUA,Mexican,26,10+ Years,Soltero,0,14766.084763351962,10+ Años,Sí,VOLUNTARIA,31.568878,-106.461794
POS538,VS9-ABS,S5,Direct,32590,PROB PERSONALES Y FAM ,DO,2023-08-01,JF060600,2023-03-02,0,5.066666666666666,152,F,CHIHUAHUA,Mexican,20,10+ Years,U-Libr,1,7616.7347145514395,10+ Años,No,VOLUNTARIA,31.60245833,-106.3884333
POS538,VS7,S5,Direct,32590,CAMBIO DE DOMICILIO,DO,2023-08-01,JT031800,2023-04-20,0,3.433333333333333,103,M,ZACATECAS,Mexican,33,10+ Years,Casad,3,7616.7347145514395,10+ Años,Sí,VOLUNTARIA,31.60245833,-106.3884333
POS538,VS7,S5,Direct,32575,ESTUDIOS,DO,2023-08-01,JT031800,2023-06-01,0,2.033333333333333,61,M,CHIHUAHUA,Mexican,19,10+ Years,Soltero,0,6025.403146377439,10+ Años,Sí,VOLUNTARIA,31.61535,-106.3810634
POS347,LOG,S5,Direct,32575,NO REGRESO   NO DIO RAZÓN,DNO,2023-08-01,JS011500,2023-07-13,0,0.6333333333333334,19,M,OAXACA,Mexican,24,,U-Libr,0,6025.403146377439,Menos de 1 Año,No,VOLUNTARIA,31.61535,-106.3810634
POS2939,VS5,S5,Direct,32575,NO REGRESO   NO DIO RAZÓN,DO,2023-08-02,JF010600,2023-06-29,0,1.1333333333333333,34,M,CHIHUAHUA,Mexican,22,10+ Years,Soltero,0,6025.403146377439,10+ Años,No,VOLUNTARIA,31.61535,-106.3810634
POS1111,VS5,S5,Indirect,32573,TRANSFERENCIA ENTRE PLANTA,DNO,2023-08-04,JF010600,2019-03-11,4,53.566666666666656,1607,M,CHIHUAHUA,Mexican,26,10+ Years,Soltero,0,3268.0676311965644,10+ Años,No,VOLUNTARIA,31.64207,-106.37589
POS1181,LOG,S6,Exempt,32583,OTRO EMPLEO,E3,2023-08-04,ADMINIST,2021-12-09,2,20.1,603,M,CHIHUAHUA,Mexican,25,,Soltero,1,9366.780562752461,Menos de 1 Año,No,VOLUNTARIA,31.60454,-106.42302
POS1323,VS9-ABS,S5,Direct,32575,TRANSFERENCIA ENTRE PLANTA,DO,2023-08-04,JF010600,2022-12-01,1,8.2,246,F,CHIHUAHUA,Mexican,20,,Soltero,1,6025.403146377439,Menos de 1 Año,Sí,VOLUNTARIA,31.61535,-106.3810634
POS1921,MFS,S5,Direct,32575,TRANSFERENCIA ENTRE PLANTA,,2023-08-04,JF010600,2022-12-29,1,7.2666666666666675,218,F,CHIHUAHUA,Mexican,20,,Soltero,0,6025.403146377439,Menos de 1 Año,Sí,VOLUNTARIA,31.61535,-106.3810634
POS2939,VS7,S5,Direct,27000,TRA FALSIFICACIÓN DE DOCTO,DO,2023-08-04,JS011500,2023-06-22,0,1.4333333333333331,43,F,CHIHUAHUA,Mexican,24,,Soltero,0,737350.801614168,Menos de 1 Año,No,DESPIDO,25.549,-103.3806
POS2939,VS9-ABS,S5,Direct,32598,TRANSFERENCIA ENTRE PLANTA,DO,2023-08-04,JF010600,2023-06-29,0,1.2,36,F,CHIHUAHUA,Mexican,19,,Soltero,0,14816.703036317265,Menos de 1 Año,No,VOLUNTARIA,31.55193333,-106.4378667
POS2939,VS5,S5,Direct,32599,TRA FALSIFICACIÓN DE DOCTO,DO,2023-08-04,JS011500,2023-07-13,0,0.7333333333333334,22,M,CHIHUAHUA,Mexican,23,,Soltero,0,13593.46846802786,Menos de 1 Año,No,DESPIDO,31.55363333,-106.4151273
POS1788,TEF,S6,Exempt,32560,OTRO EMPLEO,E4,2023-08-04,ADMINIST,2006-01-30,17,213.16666666666663,6395,M,CHIHUAHUA,Mexican,48,,Casad,3,10674.237037613495,Menos de 1 Año,No,VOLUNTARIA,31.58701111,-106.4203889
POS2802,TEF,S5,Direct,32575,TRA JUBILACIÓN,DNO,2023-08-04,JF010600,2011-02-16,12,151.73333333333335,4552,F,CHIHUAHUA,Mexican,55,,U-Libr,3,6025.403146377439,Menos de 1 Año,Sí,DESPIDO,31.61535,-106.3810634
POS2939,VS7,S5,Direct,32598,NO REGRESO   NO DIO RAZÓN,DO,2023-08-07,JT012324,2023-06-08,0,2.0,60,M,CHIHUAHUA,Mexican,35,,U-Libr,2,14816.703036317265,Menos de 1 Año,Sí,VOLUNTARIA,31.55193333,-106.4378667
POS1323,VS7,S5,Direct,32575,PROB PERSONALES Y FAM ,DO,2023-08-08,JF010600,2019-04-04,4,52.9,1587,F,ESTADO DE MEXICO,Mexican,23,10+ Years,Soltero,0,6025.403146377439,10+ Años,Sí,VOLUNTARIA,31.61535,-106.3810634
POS538,VS1-HOUS,S5,Direct,32575,PROB PERSONALES Y FAM ,DO,2023-08-08,JF060600,2019-07-25,4,49.16666666666665,1475,F,CHIHUAHUA,Mexican,31,10+ Years,Soltero,3,6025.403146377439,10+ Años,No,VOLUNTARIA,31.61535,-106.3810634
POS1323,VS5,S5,Direct,32575,ESTUDIOS,DO,2023-08-08,JT012324,2022-08-25,1,11.6,348,M,OAXACA,Mexican,19,2-3 Years,Soltero,0,6025.403146377439,1-3 Años,Sí,VOLUNTARIA,31.61535,-106.3810634
POS2939,VS7,S5,Direct,32580,NO REGRESO   NO DIO RAZÓN,DO,2023-08-08,JS011500,2023-06-08,0,2.033333333333333,61,F,CHIHUAHUA,Mexican,19,,Soltero,0,7706.894327778476,Menos de 1 Año,No,VOLUNTARIA,31.6134,-106.408575
POS2939,VS9-ABS,S5,Direct,32599,INSATISFACCIÓN PERSONAL,DO,2023-08-08,JF010600,2023-06-08,0,2.033333333333333,61,M,OAXACA,Mexican,26,91-180 Days,Soltero,0,13593.46846802786,Menos de 1 Año,No,VOLUNTARIA,31.55363333,-106.4151273
POS2939,VS9-ABS,S5,Direct,32552,ESTUDIOS,DO,2023-08-08,JF010600,2023-06-22,0,1.5666666666666669,47,M,CHIHUAHUA,Mexican,19,10+ Years,Soltero,0,,10+ Años,No,VOLUNTARIA,,
POS1380,MFS,S5,Direct,32575,PROB PERSONALES Y FAM ,DO,2023-08-08,JF060600,2013-07-17,10,122.46666666666668,3674,F,CHIAPAS,Mexican,30,10+ Years,Casad,1,6025.403146377439,10+ Años,No,VOLUNTARIA,31.61535,-106.3810634
POS2003,MFS,S5,Direct,32599,CAMBIO DE DOMICILIO,DO,2023-08-08,JF050600,2016-02-03,7,91.43333333333334,2743,F,VERACRUZ,Mexican,34,10+ Years,Soltero,0,13593.46846802786,10+ Años,Sí,VOLUNTARIA,31.55363333,-106.4151273
POS2939,VS1-HOUS,S5,Direct,32600,TRANSFERENCIA ENTRE PLANTA,DO,2023-08-11,JS011500,2019-10-24,4,46.23333333333334,1387,F,CHIHUAHUA,Mexican,22,,Soltero,0,18460.21130274533,Menos de 1 Año,No,VOLUNTARIA,31.5523,-106.49715
POS1323,VS9-ABS,S5,Direct,32583,TRANSFERENCIA ENTRE PLANTA,DO,2023-08-11,JS011500,2023-03-02,0,5.4,162,F,CHIHUAHUA,Mexican,27,,Soltero,0,9366.780562752461,Menos de 1 Año,No,VOLUNTARIA,31.60454,-106.42302
POS2988,TEF,S5,Direct,32422,OTRO EMPLEO,DNO,2023-08-15,JF010600,2018-02-01,5,67.36666666666666,2021,M,PUEBLA,Mexican,24,6-7 Years,Soltero,0,7096.108678554284,7-9 Años,No,VOLUNTARIA,31.67866667,-106.4258667
POS1380,MFS,S5,Direct,32576,OTRO EMPLEO,DO,2023-08-15,JF060600,2020-11-19,3,33.3,999,F,CHIHUAHUA,Mexican,21,10+ Years,Soltero,0,6376.805488828199,10+ Años,No,VOLUNTARIA,31.61711429,-106.3917643
POS2718,VS1-HOUS,S5,Indirect,32674,OTRO EMPLEO,DNO,2023-08-15,JF010600,2021-04-15,2,28.4,852,F,CHIHUAHUA,Mexican,23,10+ Years,Soltero,0,12782.753425564333,10+ Años,No,VOLUNTARIA,31.60151,-106.466155
POS1323,VS9-ABS,S5,Direct,32546,CAMBIO DE DOMICILIO,DO,2023-08-15,JS011500,2022-08-04,1,12.533333333333331,376,M,VERACRUZ,Mexican,36,1-2 Years ,U-Libr,1,4239.045606125978,1-3 Años,No,VOLUNTARIA,31.6963,-106.3771
POS1323,VS7,S5,Direct,32674,TRANSFERENCIA ENTRE PLANTA,DO,2023-08-18,JF010600,2022-08-04,1,12.633333333333333,379,F,CHIHUAHUA,Mexican,21,10+ Years,Soltero,0,12782.753425564333,10+ Años,Sí,VOLUNTARIA,31.60151,-106.466155
POS1921,MFS,S5,Direct,32560,TRA AUSENTISMOS CONTINUOS,DO,2023-08-15,JS011500,2022-11-24,1,8.8,264,M,CHIHUAHUA,Mexican,26,,Casad,1,10674.237037613495,Menos de 1 Año,No,DESPIDO,31.58701111,-106.4203889
POS347,LOG,S5,Direct,32575,PROB PERSONALES Y FAM ,DNO,2023-08-15,JS011500,2022-12-15,1,8.1,243,M,OAXACA,Mexican,35,10+ Years,Casad,3,6025.403146377439,10+ Años,Sí,VOLUNTARIA,31.61535,-106.3810634
POS1921,MFS,S5,Direct,32600,NO REGRESO   NO DIO RAZÓN,DO,2023-08-17,JF010600,2023-01-12,0,7.233333333333334,217,F,CHIAPAS,Mexican,31,,U-Libr,4,18460.21130274533,Menos de 1 Año,Sí,VOLUNTARIA,31.5523,-106.49715
POS538,VS7,S5,Direct,32575,NO REGRESO   NO DIO RAZÓN,DO,2023-08-14,JT031800,2023-06-01,0,2.466666666666667,74,F,VERACRUZ,Mexican,31,,Soltero,2,6025.403146377439,Menos de 1 Año,Sí,VOLUNTARIA,31.61535,-106.3810634
POS2939,VS7,S5,Direct,32575,RAZONES MÉDICAS,DO,2023-08-15,JS011500,2023-06-08,0,2.2666666666666666,68,M,CHIHUAHUA,Mexican,20,10+ Years,Soltero,0,6025.403146377439,10+ Años,Sí,VOLUNTARIA,31.61535,-106.3810634
POS347,LOG,S5,Direct,32107,CAMBIO DE DOMICILIO,DNO,2023-08-15,JF010600,2023-07-06,0,1.3333333333333333,40,M,CHIHUAHUA,Mexican,21,10+ Years,Soltero,0,20687.63124752739,10+ Años,No,VOLUNTARIA,31.691975,-106.568725
POS977,VS1,S6,Managers,32539,TRA JUBILACIÓN,SL1,2023-08-15,ADMINIST,2012-07-09,11,135.13333333333335,4054,M,COAHUILA,Mexican,61,,Casad,3,11189.670071304055,Menos de 1 Año,No,DESPIDO,31.618,-106.4579333
POS1056,VS4,S6,Exempt,50180,OTRO EMPLEO,E4,2023-08-18,ADMINIST,2014-04-01,9,114.2,3426,M,ESTADO DE MEXICO,Mexican,34,,Soltero,0,1527424.8388995433,Menos de 1 Año,Sí,VOLUNTARIA,19.27111429,-99.67394286
POS1323,VS9-ABS,S5,Direct,32575,TRANSFERENCIA ENTRE PLANTA,DO,2023-08-25,JF010600,2018-11-22,5,57.9,1737,F,VERACRUZ,Mexican,25,,Soltero,0,6025.403146377439,Menos de 1 Año,No,VOLUNTARIA,31.61535,-106.3810634
POS1323,VS1,S5,Direct,32573,PAT PENSIONADO IMSS,DO,2023-08-22,JF010600,2019-01-24,4,55.7,1671,M,DURANGO,Mexican,25,10+ Years,Soltero,0,3268.0676311965644,10+ Años,No,DESPIDO,31.64207,-106.37589
POS538,VS9-ABS,S5,Direct,32695,OTRO EMPLEO,DO,2023-08-22,JF060600,2022-10-03,1,10.76666666666667,323,M,CHIHUAHUA,Mexican,21,10+ Years,U-Libr,1,14766.084763351962,10+ Años,No,VOLUNTARIA,31.568878,-106.461794
POS1323,VS5,S5,Direct,32695,ESTUDIOS,DO,2023-08-22,JS011500,2023-01-10,0,7.466666666666668,224,F,CHIHUAHUA,Mexican,22,10+ Years,Casad,1,14766.084763351962,10+ Años,Sí,VOLUNTARIA,31.568878,-106.461794
POS1323,VS9-ABS,S5,Direct,32599,NO REGRESO   NO DIO RAZÓN,DO,2023-08-22,JS011500,2023-02-02,0,6.7,201,M,HIDALGO,Mexican,22,,U-Libr,1,13593.46846802786,Menos de 1 Año,Sí,VOLUNTARIA,31.55363333,-106.4151273
POS347,LOG,S5,Direct,32599,NO REGRESO   NO DIO RAZÓN,DNO,2023-08-21,JF010600,2023-03-09,0,5.5,165,M,CHIHUAHUA,Mexican,23,,U-Libr,1,13593.46846802786,Menos de 1 Año,Sí,VOLUNTARIA,31.55363333,-106.4151273
POS1323,VS7,S5,Direct,32575,TRANSFERENCIA ENTRE PLANTA,DO,2023-08-25,JT021800,2023-03-30,0,4.933333333333336,148,M,CHIAPAS,Mexican,41,,Casad,1,6025.403146377439,Menos de 1 Año,Sí,VOLUNTARIA,31.61535,-106.3810634
POS2939,VS7,S5,Direct,32575,TRANSFERENCIA ENTRE PLANTA,DO,2023-08-25,JS011500,2023-06-08,0,2.6,78,M,OAXACA,Mexican,19,,Soltero,0,6025.403146377439,Menos de 1 Año,Sí,VOLUNTARIA,31.61535,-106.3810634
POS1376,MFS,S5,Direct,32590,PAT PENSIONADO IMSS,DNO,2023-08-22,JS011500,2015-03-30,8,102.23333333333332,3067,M,CHIAPAS,Mexican,42,,Casad,3,7616.7347145514395,Menos de 1 Año,No,DESPIDO,31.60245833,-106.3884333
POS1974,VS9-ABS,S6,Exempt,32575,PROB PERSONALES Y FAM ,E3,2023-08-21,ADMINIST,2017-12-11,6,69.3,2079,F,ESTADO DE MEXICO,Mexican,28,,U-Libr,0,6025.403146377439,Menos de 1 Año,Sí,VOLUNTARIA,31.61535,-106.3810634
POS1921,MFS,S5,Direct,32599,INSATISFACCIÓN PERSONAL,DO,2023-08-29,JF010600,2018-12-06,5,57.566666666666656,1727,F,CHIHUAHUA,Mexican,31,,U-Libr,2,13593.46846802786,Menos de 1 Año,No,VOLUNTARIA,31.55363333,-106.4151273
POS1323,VS7,S5,Direct,32600,OTRO EMPLEO,DO,2023-08-29,JF010600,2020-01-16,3,44.03333333333333,1321,M,CHIHUAHUA,Mexican,26,10+ Years,Soltero,0,18460.21130274533,10+ Años,Sí,VOLUNTARIA,31.5523,-106.49715
POS1323,VS1,S5,Direct,32590,TRANSFERENCIA ENTRE PLANTA,DO,2023-09-01,JS011500,2021-04-08,2,29.2,876,M,VERACRUZ,Mexican,44,,U-Libr,3,7616.7347145514395,Menos de 1 Año,No,VOLUNTARIA,31.60245833,-106.3884333
POS538,VS9-ABS,S5,Direct,32599,INSATISFACCIÓN PERSONAL,DO,2023-08-29,JT031800,2022-08-25,1,12.3,369,M,CHIHUAHUA,Mexican,19,10+ Years,Soltero,0,13593.46846802786,10+ Años,Sí,VOLUNTARIA,31.55363333,-106.4151273
POS1323,VS1-HOUS,S5,Direct,32575,ESTUDIOS,DO,2023-08-29,JT012324,2022-09-01,1,12.066666666666668,362,F,CHIHUAHUA,Mexican,20,10+ Years,Soltero,0,6025.403146377439,10+ Años,No,VOLUNTARIA,31.61535,-106.3810634
POS2803,VS9-ABS,S5,Direct,32575,CAMBIO DE DOMICILIO,DNO,2023-08-28,JF010600,2023-03-16,0,5.5,165,M,CHIHUAHUA,Mexican,47,,Soltero,2,6025.403146377439,Menos de 1 Año,No,VOLUNTARIA,31.61535,-106.3810634
POS2939,VS5,S5,Direct,32575,NO REGRESO   NO DIO RAZÓN,DO,2023-08-31,JT012324,2023-06-08,0,2.8,84,F,CHIHUAHUA,Mexican,19,9-10 Years,Soltero,0,6025.403146377439,10+ Años,Sí,VOLUNTARIA,31.61535,-106.3810634
POS2062,VS9-ABS,S6,Exempt,32695,TRANSFERENCIA ENTRE PLANTA,E3,2023-09-01,ADMINIST,2017-11-16,6,70.5,2115,M,CHIHUAHUA,Mexican,53,,U-Libr,5,14766.084763351962,Menos de 1 Año,No,VOLUNTARIA,31.568878,-106.461794
POS1010,QMM,S6,Exempt,32469,OTRO EMPLEO,E4,2023-09-01,ADMINIST,2017-11-30,6,70.03333333333332,2101,F,CHIHUAHUA,Mexican,31,,Soltero,1,7245.9872235330495,Menos de 1 Año,Sí,VOLUNTARIA,31.6787,-106.42748
POS1323,VS7,S5,Direct,32160,PAT PENSIONADO IMSS,DO,2023-08-28,JF010600,2009-11-30,14,167.3,5019,F,CHIHUAHUA,Mexican,53,10+ Years,Sep,3,16782.938724016283,10+ Años,Sí,DESPIDO,31.62336,-106.5234
POS538,VS1,S5,Direct,32590,RAZONES MÉDICAS,DO,2023-08-29,JT031800,2009-09-07,14,170.13333333333335,5104,F,VERACRUZ,Mexican,49,,U-Libr,2,7616.7347145514395,Menos de 1 Año,Sí,VOLUNTARIA,31.60245833,-106.3884333
POS2076,HRL,S6,Exempt,32575,TRANSFERENCIA ENTRE PLANTA,E3,2023-09-09,ADMINIST,2018-10-18,5,59.566666666666656,1787,F,DURANGO,Mexican,34,,Soltero,0,6025.403146377439,Menos de 1 Año,Sí,VOLUNTARIA,31.61535,-106.3810634
POS1921,MFS,S5,Direct,32599,INSATISFACCIÓN PERSONAL,DO,2023-09-05,JS011500,2020-12-01,3,33.6,1008,F,CHIHUAHUA,Mexican,21,10+ Years,Soltero,0,13593.46846802786,10+ Años,No,VOLUNTARIA,31.55363333,-106.4151273
POS1380,MFS,S5,Direct,32575,CAMBIO DE DOMICILIO,DO,2023-09-05,JF060600,2022-09-22,1,11.6,348,F,CHIHUAHUA,Mexican,20,10+ Years,Soltero,0,6025.403146377439,10+ Años,No,VOLUNTARIA,31.61535,-106.3810634
POS1323,VS9-ABS,S5,Direct,32575,PROB PERSONALES Y FAM ,DO,2023-09-05,JF010600,2022-11-03,1,10.2,306,M,CHIHUAHUA,Mexican,30,10+ Years,Soltero,0,6025.403146377439,10+ Años,No,VOLUNTARIA,31.61535,-106.3810634
